function_id,function_name,pid,tid,start_timestamp_ns,end_timestamp_ns,duration_ns,arg_count,arg0_name,arg0_value,arg1_name,arg1_value,arg2_name,arg2_value,arg3_name,arg3_value,arg4_name,arg4_value,arg5_name,arg5_value,arg6_name,arg6_value,arg7_name,arg7_value,return_value
906,hipLaunchKernel,3773181,3773194,883225782906262,883225782991218,84956,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
28,hipGetLastError,3773181,3773194,883225783027983,883225783068683,40700,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
105,hipLaunchKernel,3773181,3773194,883225783105878,883225783194490,88612,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
231,hipGetLastError,3773181,3773194,883225783231494,883225783271624,40130,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
309,hipLaunchKernel,3773181,3773194,883225783309220,883225783397791,88571,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
894,hipStreamCreateWithFlags,3773181,3773190,883225383894887,883225783395608,399500721,2,arg,0x7f9b3c0011d8,arg,0x1,,,,,,,,,,,,,0x0
434,hipGetLastError,3773181,3773194,883225783434686,883225783452522,17836,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
486,hipLaunchKernel,3773181,3773194,883225783486162,883225783571899,85737,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
610,hipGetLastError,3773181,3773194,883225783610246,883225783647171,36925,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
684,hipStreamSynchronize,3773181,3773194,883225783684246,883225784948731,1264485,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
988,hipLaunchKernel,3773181,3773194,883225784988130,883225785077272,89142,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
114,hipGetLastError,3773181,3773194,883225785114287,883225785154587,40300,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
191,hipLaunchKernel,3773181,3773194,883225785191852,883225785280664,88812,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
317,hipGetLastError,3773181,3773194,883225785317618,883225785357558,39940,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
393,hipLaunchKernel,3773181,3773194,883225785393891,883225785482643,88752,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
519,hipGetLastError,3773181,3773194,883225785519428,883225785559687,40259,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
596,hipLaunchKernel,3773181,3773194,883225785596312,883225785685143,88831,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
721,hipGetLastError,3773181,3773194,883225785721237,883225785761757,40520,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
799,hipLaunchKernel,3773181,3773194,883225785799032,883225785887794,88762,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
923,hipGetLastError,3773181,3773194,883225785923727,883225785962455,38728,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
999,hipLaunchKernel,3773181,3773194,883225785998959,883225786088381,89422,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
124,hipGetLastError,3773181,3773194,883225786124655,883225786163944,39289,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
200,hipLaunchKernel,3773181,3773194,883225786200508,883225786289440,88932,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
326,hipGetLastError,3773181,3773194,883225786325984,883225786366965,40981,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
404,hipLaunchKernel,3773181,3773194,883225786404000,883225786492821,88821,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
529,hipGetLastError,3773181,3773194,883225786529706,883225786566881,37175,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
603,hipLaunchKernel,3773181,3773194,883225786603866,883225786693028,89162,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
729,hipGetLastError,3773181,3773194,883225786729392,883225786767769,38377,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
804,hipLaunchKernel,3773181,3773194,883225786804093,883225786894257,90164,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
931,hipGetLastError,3773181,3773194,883225786931101,883225786971932,40831,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
8,hipStreamSynchronize,3773181,3773194,883225787007935,883225788222917,1214982,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
262,hipLaunchKernel,3773181,3773194,883225788261965,883225788352870,90905,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
391,hipGetLastError,3773181,3773194,883225788391067,883225788430956,39889,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
468,hipLaunchKernel,3773181,3773194,883225788468301,883225788557463,89162,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
595,hipGetLastError,3773181,3773194,883225788595049,883225788631433,36384,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
668,hipLaunchKernel,3773181,3773194,883225788668889,883225788758081,89192,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
794,hipGetLastError,3773181,3773194,883225788794265,883225788833903,39638,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
870,hipLaunchKernel,3773181,3773194,883225788870508,883225788959339,88831,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
995,hipGetLastError,3773181,3773194,883225788995513,883225789032147,36634,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
69,hipLaunchKernel,3773181,3773194,883225789069463,883225789159016,89553,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
195,hipGetLastError,3773181,3773194,883225789195900,883225789234948,39048,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
272,hipLaunchKernel,3773181,3773194,883225789272163,883225789361616,89453,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
399,hipGetLastError,3773181,3773194,883225789399202,883225789438410,39208,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
474,hipLaunchKernel,3773181,3773194,883225789474874,883225789564216,89342,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
601,hipGetLastError,3773181,3773194,883225789600961,883225789638426,37465,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
674,hipLaunchKernel,3773181,3773194,883225789674580,883225789763602,89022,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
800,hipGetLastError,3773181,3773194,883225789800807,883225789840206,39399,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
876,hipLaunchKernel,3773181,3773194,883225789876740,883225789965492,88752,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
3,hipGetLastError,3773181,3773194,883225790002977,883225790042265,39288,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
78,hipLaunchKernel,3773181,3773194,883225790078820,883225790168863,90043,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
205,hipGetLastError,3773181,3773194,883225790204927,883225790243454,38527,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
280,hipStreamSynchronize,3773181,3773194,883225790280529,883225791474640,1194111,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
512,hipLaunchKernel,3773181,3773194,883225791512486,883225791604322,91836,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
643,hipGetLastError,3773181,3773194,883225791643049,883225791683129,40080,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
720,hipLaunchKernel,3773181,3773194,883225791720394,883225791810898,90504,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
847,hipGetLastError,3773181,3773194,883225791847803,883225791888103,40300,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
925,hipLaunchKernel,3773181,3773194,883225791925548,883225792022091,96543,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
59,hipGetLastError,3773181,3773194,883225792059597,883225792086787,27190,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
123,hipLaunchKernel,3773181,3773194,883225792123572,883225792212684,89112,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
249,hipGetLastError,3773181,3773194,883225792249559,883225792289728,40169,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
325,hipLaunchKernel,3773181,3773194,883225792325812,883225792411830,86018,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
448,hipGetLastError,3773181,3773194,883225792448213,883225792485809,37596,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
522,hipLaunchKernel,3773181,3773194,883225792522484,883225792612577,90093,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
649,hipGetLastError,3773181,3773194,883225792649462,883225792689331,39869,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
725,hipLaunchKernel,3773181,3773194,883225792725685,883225792815308,89623,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
852,hipGetLastError,3773181,3773194,883225792852263,883225792889628,37365,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
926,hipLaunchKernel,3773181,3773194,883225792926052,883225793015144,89092,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
51,hipGetLastError,3773181,3773194,883225793051468,883225793091337,39869,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
127,hipLaunchKernel,3773181,3773194,883225793127451,883225793217444,89993,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
254,hipGetLastError,3773181,3773194,883225793254449,883225793294449,40000,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
332,hipLaunchKernel,3773181,3773194,883225793331914,883225793421477,89563,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
458,hipGetLastError,3773181,3773194,883225793458191,883225793498421,40230,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
534,hipStreamSynchronize,3773181,3773194,883225793534815,883225794728125,1193310,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
767,hipLaunchKernel,3773181,3773194,883225794767744,883225794859139,91395,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
896,hipGetLastError,3773181,3773194,883225794896515,883225794935432,38917,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
972,hipLaunchKernel,3773181,3773194,883225794972167,883225795062881,90714,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
100,hipGetLastError,3773181,3773194,883225795100527,883225795139986,39459,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
176,hipLaunchKernel,3773181,3773194,883225795176580,883225795267515,90935,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
304,hipGetLastError,3773181,3773194,883225795304650,883225795341445,36795,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
378,hipLaunchKernel,3773181,3773194,883225795378329,883225795468393,90064,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
505,hipGetLastError,3773181,3773194,883225795505758,883225795545758,40000,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
582,hipLaunchKernel,3773181,3773194,883225795582262,883225795672646,90384,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
709,hipGetLastError,3773181,3773194,883225795709691,883225795749319,39628,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
785,hipLaunchKernel,3773181,3773194,883225795785052,883225795873053,88001,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
909,hipGetLastError,3773181,3773194,883225795909777,883225795949436,39659,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
985,hipLaunchKernel,3773181,3773194,883225795985530,883225796083826,98296,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
121,hipGetLastError,3773181,3773194,883225796121612,883225796160990,39378,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
198,hipLaunchKernel,3773181,3773194,883225796198325,883225796278354,80029,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
315,hipGetLastError,3773181,3773194,883225796315830,883225796354487,38657,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
391,hipLaunchKernel,3773181,3773194,883225796391572,883225796481976,90404,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
519,hipGetLastError,3773181,3773194,883225796519572,883225796558770,39198,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
595,hipLaunchKernel,3773181,3773194,883225796595575,883225796681903,86328,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
718,hipGetLastError,3773181,3773194,883225796718246,883225796758266,40020,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
794,hipStreamSynchronize,3773181,3773194,883225796794289,883225797986798,1192509,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
24,hipLaunchKernel,3773181,3773194,883225798024484,883225798117502,93018,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
154,hipGetLastError,3773181,3773194,883225798154276,883225798194906,40630,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
231,hipLaunchKernel,3773181,3773194,883225798231250,883225798324899,93649,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
361,hipGetLastError,3773181,3773194,883225798361163,883225798400862,39699,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
437,hipLaunchKernel,3773181,3773194,883225798437797,883225798527650,89853,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
564,hipGetLastError,3773181,3773194,883225798564615,883225798604083,39468,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
641,hipLaunchKernel,3773181,3773194,883225798641148,883225798726084,84936,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
763,hipGetLastError,3773181,3773194,883225798762939,883225798802808,39869,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
839,hipLaunchKernel,3773181,3773194,883225798839542,883225798928164,88622,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
964,hipGetLastError,3773181,3773194,883225798964408,883225799004337,39929,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
41,hipLaunchKernel,3773181,3773194,883225799041572,883225799127950,86378,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
165,hipGetLastError,3773181,3773194,883225799165155,883225799204524,39369,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
242,hipLaunchKernel,3773181,3773194,883225799242129,883225799332614,90485,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
369,hipGetLastError,3773181,3773194,883225799369458,883225799409698,40240,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
446,hipLaunchKernel,3773181,3773194,883225799446733,883225799536506,89773,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
572,hipGetLastError,3773181,3773194,883225799572630,883225799609334,36704,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
645,hipLaunchKernel,3773181,3773194,883225799645047,883225799734329,89282,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
772,hipGetLastError,3773181,3773194,883225799772296,883225799811594,39298,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
847,hipLaunchKernel,3773181,3773194,883225799847667,883225799937200,89533,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
973,hipGetLastError,3773181,3773194,883225799973494,883225800025141,51647,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
